index,time,S:London__all,S:Eyam__all,I:London__all,I:Eyam__all,obs_mean:Eyam__Kendall__inc,obs_mean:London__Creighton__inc,obs_real:Eyam__Kendall__inc,obs_real:London__Creighton__inc
178,92,390577,246,3422,13,51.3,23063.4,52.0425,23255.8
178,61,414027,301,5598,15,26.1,23687.1,31.2667,21378.6
178,31,445626,346,3015,0,3.6,10223.1,3.39659,10403.8
178,0,458440,347,1560,3,0,0,0,0
179,245,365619,321,0,0,0,0.9,0,0.58252
179,214,365619,321,1,0,0,45.9,0,52.3479
179,184,363393,321,21,0,0,513.9,0,531.824
179,153,365404,321,187,0,0,2991.6,0,3233.66
179,123,371916,321,1264,0,0,12667.5,0,11978.3
179,92,381368,321,4542,0,0,29864.7,0,26095.3
179,61,412413,321,6680,0,18.9,24831,15.2444,23928.6
179,31,444509,345,3343,0,4.5,10933.2,3.07529,10329.5
179,0,458443,347,1557,3,0,0,0,0
180,245,375900,346,0,0,0,0.9,0,1.40124
180,214,375900,346,1,0,0,54,0,57.8106
180,184,369998,346,24,0,0,529.2,0,559.932
180,153,376550,345,242,0,0,3142.8,0,3328.29
180,123,379727,345,1210,0,0,12648.6,0,14021.8
180,92,386848,346,4334,0,0,25546.5,0,31862.5
180,61,420807,345,5042,0,0,19921.5,0,18831.9
180,31,442437,347,4121,0,2.7,12097.8,2.14456,13523.3
180,0,458441,347,1559,3,0,0,0,0
181,245,370378,344,0,0,0,2.7,0,2.88974
181,214,370378,344,3,0,0,50.4,0,46.4304
181,184,370408,344,29,0,0,554.4,0,581.073
181,153,372920,344,236,0,0,3120.3,0,2766.11
181,123,375830,344,1172,0,0,13514.4,0,13561.1
181,92,395524,344,3879,0,0,23625.9,0,24021
181,61,426715,344,3961,0,0,15857.1,0,13831.1
181,31,443864,346,3357,0,3.6,11501.1,4.34855,13692.6
181,0,458441,347,1559,3,0,0,0,0
182,245,377209,344,0,0,0,4.5,0,3.94067
182,214,377210,344,4,0,0,81,0,101.599
182,184,377562,344,22,0,0,552.6,0,651.852
182,153,377804,344,231,0,0,3314.7,0,3899.01
182,123,380305,344,1413,0,0,14004,0,15310.4
182,92,393158,344,4120,0,0,24694.2,0,23853.1
182,61,424275,344,4295,0,0,17497.8,0,15643.2
182,31,444865,344,3147,0,5.4,10789.2,5.5855,10657.9
182,0,458438,347,1562,3,0,0,0,0
183,245,367038,346,0,0,0,0,0,0
183,214,367038,346,0,0,0,52.2,0,59.8945
183,184,379808,346,31,0,0,533.7,0,566.045
183,153,377854,346,168,0,0,3109.5,0,3127.25
183,123,376939,346,1122,0,0,13188.6,0,12688.2
183,92,393730,346,3960,0,0,24255.9,0,26343
183,61,419887,346,4862,0,0,20628,0,19590.3
183,31,444454,346,3215,0,3.6,11097.9,3.3984,11129.6
183,0,458439,347,1561,3,0,0,0,0
184,245,374845,346,0,0,0,7.2,0,7.1498
184,214,374849,346,4,0,0,77.4,0,73.2439
184,184,378542,346,26,0,0,579.6,0,578.151
184,153,373867,346,171,0,0,3407.4,0,4146.55
184,123,378439,346,1245,0,0,13147.2,0,15445.3
184,92,373785,334,4771,0,0,31110.3,0,29650.9
184,61,420635,346,5125,0,0,19826.1,0,21048.4
184,31,444693,346,3096,0,3.6,10989.9,4.87948,10431
184,0,458442,347,1558,3,0,0,0,0
185,245,357219,114,0,0,0,2.7,0,2.05781
185,214,357217,114,4,0,0.9,60.3,0.828573,58.5237
185,184,357323,114,24,0,16.2,532.8,16.4769,586.973
185,153,354548,135,266,2,26.1,3653.1,32.9849,3372.18
185,123,362066,144,1387,12,71.1,14356.8,68.2297,14786.9
185,92,373627,222,5443,12,68.4,32219.1,64.0556,27248.8
185,61,407621,295,7248,15,30.6,27778.5,30.4585,27956
185,31,442459,346,3857,0,3.6,12315.6,3.57174,10553.7
185,0,458444,347,1556,3,0,0,0,0
186,245,379374,346,0,0,0,15.3,0,11.8411
186,214,379382,346,9,0,0,28.8,0,31.8528
186,184,382909,346,30,0,0,531.9,0,554.937
186,153,374725,346,187,0,0,2949.3,0,2836.21
186,123,377397,346,1349,0,0,14036.4,0,12695.5
186,92,389438,346,4904,0,0,27614.7,0,24609.7
186,61,422738,346,4899,0,0,18814.5,0,21255.4
186,31,445652,346,2890,0,3.6,10312.2,4.25094,9681.82
186,0,458441,347,1559,3,0,0,0,0
187,245,378563,346,0,0,0,0,0,0
187,214,378563,346,0,0,0,61.2,0,54.935
187,184,374785,346,14,0,0,487.8,0,493.048
187,153,379648,345,166,0,0,2835.9,0,2748.26
187,123,381366,346,1237,0,0,13056.3,0,11624.4
187,92,393648,345,3694,0,0,23915.7,0,24358.5
187,61,418146,346,5772,0,0,20878.2,0,19547.1
187,31,444521,346,3288,0,3.6,10971.9,2.98586,10555.7
187,0,458442,347,1558,3,0,0,0,0
188,245,372059,122,0,1,8.1,3.6,9.08825,1.78785
188,214,372136,139,1,0,0.9,23.4,1.67558,23.1577
188,184,372130,127,22,8,18.9,486.9,14.6669,540.636
188,153,372889,159,236,3,19.8,3161.7,24.8838,3168.49
188,123,376580,170,1255,12,75.6,13745.7,68.5037,14059.5
188,92,388590,277,4695,3,41.4,26272.8,41.9386,25020.5
188,61,416982,321,5495,5,13.5,22712.4,13.9395,19852.5
188,31,443526,346,3529,0,3.6,11650.5,4.50589,11497.9
188,0,458442,347,1558,3,0,0,0,0
189,245,361242,19,0,0,4.5,13.5,5.19561,12.8767
189,214,362028,25,1,0,2.7,71.1,2.91612,71.0724
189,184,362466,31,25,6,21.6,518.4,24.1092,443.308
189,153,362904,42,198,7,26.1,3343.5,21.1858,3705.8
189,123,365170,85,1417,1,78.3,15044.4,74.6796,15112.7
189,92,378347,148,4956,25,73.8,28710.9,63.9049,26553.8
189,61,418941,346,5009,0,0,20520.9,0,20713.3
189,31,442583,346,3895,0,3.6,12169.8,2.78866,13885.3
189,0,458443,347,1557,3,0,0,0,0
190,245,361661,322,0,0,0,0,0,0
190,214,361661,322,0,0,0,9,0,9.99831
190,184,367392,322,51,0,0,621,0,690.858
190,153,367857,322,276,0,0,3400.2,0,4032.08
190,123,372654,322,1238,0,0,13855.5,0,13867.7
190,92,388747,322,3849,0,0,24822.9,0,23027.7
190,61,413926,322,6251,0,19.8,23841.9,16.3704,26918.8
190,31,443081,345,3684,0,4.5,11911.5,3.98414,11477.3
190,0,458439,347,1561,3,0,0,0,0
191,245,375311,346,0,0,0,0,0,0
191,214,375311,346,0,0,0,35.1,0,37.4305
191,184,368669,346,20,0,0,496.8,0,578.247
191,153,375226,344,196,0,0,2805.3,0,2447.69
191,123,383539,346,1391,0,0,12366,0,11925.1
191,92,390189,346,3705,0,0,24470.1,0,26214.2
191,61,421434,347,4589,0,0,19561.5,0,16994.9
191,31,443850,346,3499,0,3.6,11385.9,3.19152,11607.3
191,0,458436,347,1564,3,0,0,0,0
192,245,380226,345,0,0,0,0,0,0
192,214,380226,345,0,0,0,47.7,0,53.6996
192,184,372136,345,27,0,0,468.9,0,439.98
192,153,374845,345,197,0,0,2997,0,3618.91
192,123,379523,345,1225,0,0,13455.9,0,13368.1
192,92,391849,345,4398,0,0,26115.3,0,22293.4
192,61,422472,345,5061,0,0,18843.3,0,18563.9
192,31,445404,345,3066,0,4.5,10377,3.99726,9650.48
192,0,458440,347,1560,3,0,0,0,0
193,245,358757,346,0,0,0,2.7,0,2.16224
193,214,358757,346,3,0,0,66.6,0,67.2384
193,184,358799,346,35,0,0,550.8,0,518.484
193,153,359184,346,262,0,0,3644.1,0,3630.22
193,123,375934,346,1179,0,0,12442.5,0,10018.3
193,92,386869,346,4069,0,0,25745.4,0,30488.5
193,61,413572,345,6692,0,0,23714.1,0,21679.3
193,31,442708,346,3949,0,3.6,12008.7,3.64054,9732.31
193,0,458442,347,1558,3,0,0,0,0
194,245,371841,83,0,0,11.7,0,13.3583,0
194,214,371855,97,0,0,0.9,20.7,1.03076,24.4406
194,184,368181,140,37,0,16.2,567,13.7648,536.541
194,153,372496,115,208,5,23.4,3155.4,23.4409,2558.86
194,123,374951,143,1335,20,83.7,14299.2,67.6671,13023.7
194,92,387657,227,4560,21,60.3,26285.4,59.5067,27579.7
194,61,415676,308,5747,7,26.1,22851,23.0265,23157.5
194,31,444398,344,3379,0,5.4,11000.7,4.48059,10785.6
194,0,458443,347,1557,3,0,0,0,0
195,245,377456,345,0,0,0,0,0,0
195,214,377456,345,0,0,0,22.5,0,24.2744
195,184,374920,345,28,0,0,550.8,0,511.771
195,153,369290,346,196,0,0,3124.8,0,3278.49
195,123,379302,345,1231,0,0,12458.7,0,12046
195,92,390957,345,3745,0,0,23931.9,0,21038.8
195,61,417758,345,5541,0,0,21272.4,0,21432.3
195,31,443702,345,3233,0,4.5,11758.5,4.94265,11895.9
195,0,458436,347,1564,3,0,0,0,0
196,245,368167,79,0,0,0,10.8,0,13.8997
196,214,368200,79,2,0,1.8,54.9,1.76016,56.9063
196,184,368215,73,33,4,18,516.6,15.266,515.542
196,153,368559,97,230,0,22.5,3368.7,23.6606,3976.38
196,123,374971,115,1183,7,72.9,13242.6,77.9125,14469.8
196,92,389436,194,3781,12,58.5,24651,57.6327,24118.6
196,61,414812,255,5795,16,64.8,22848.3,63.2883,22936.9
196,31,442515,346,4113,0,3.6,12034.8,3.30621,10764.4
196,0,458442,347,1558,3,0,0,0,0
197,245,364113,134,0,0,5.4,0,3.84837,0
197,214,364105,140,1,0,1.8,21.6,1.75369,23.1489
197,184,364171,122,40,0,20.7,467.1,22.8279,481.65
197,153,362434,117,208,3,22.5,2954.7,21.5922,3101.65
197,123,365625,170,1306,12,70.2,13833.9,67.2484,14379.3
197,92,376518,244,4834,10,57.6,30237.3,52.5712,29844.8
197,61,408280,313,6669,5,23.4,26921.7,21.3972,25872.4
197,31,445965,347,2891,0,2.7,10029.6,1.6069,9498.47
197,0,458439,347,1561,3,0,0,0,0
198,245,350722,104,0,0,5.4,9.9,4.69732,9.46612
198,214,350729,108,0,0,2.7,49.5,2.29899,45.2091
198,184,353797,108,18,4,19.8,518.4,19.6297,619.222
198,153,355005,132,174,6,23.4,3167.1,24.7543,3110.22
198,123,354009,161,1600,4,72.9,16138.8,76.3487,16255.4
198,92,370573,227,5156,18,54,33038.1,55.3662,30434.6
198,61,404410,292,8028,13,35.1,29615.4,35.122,33235.9
198,31,441958,346,4115,0,3.6,12534.3,4.58954,12527.8
198,0,458439,347,1561,3,0,0,0,0
199,245,381097,346,5,0,0,6.3,0,5.93932
199,214,381107,346,2,0,0,53.1,0,53.5755
199,184,373877,346,47,0,0,539.1,0,495.289
199,153,381584,346,204,0,0,3173.4,0,3285.3
199,123,380643,346,1521,0,0,14897.7,0,17095.9
199,92,392981,346,4389,0,0,26588.7,0,26616.5
199,61,426402,346,4043,0,0,16668.9,0,16334.9
199,31,445983,346,2983,0,3.6,9930.6,3.86524,9920.55
199,0,458443,347,1557,3,0,0,0,0
200,245,363165,346,0,0,0,5.4,0,4.98798
200,214,363168,346,3,0,0,59.4,0,57.2905
200,184,363220,346,17,0,0,514.8,0,475.135
200,153,363566,346,243,0,0,3316.5,0,3147.87
200,123,365990,346,1504,0,0,14994,0,13781.8
200,92,391201,346,3892,0,0,24845.4,0,27920.7
200,61,417371,346,5059,0,0,21912.3,0,19904.9
200,31,443071,346,3706,0,3.6,11900.7,3.00131,11272.8
200,0,458443,347,1557,3,0,0,0,0
201,245,370855,346,0,0,0,5.4,0,4.37389
201,214,370858,346,3,0,0,60.3,0,52.03
201,184,370961,346,21,0,0,609.3,0,576.584
201,153,368010,345,156,0,0,2990.7,0,3155.52
201,123,378460,345,1426,0,0,13288.5,0,11840.3
201,92,387511,344,3976,0,0,25987.5,0,26096.9
201,61,421502,345,4382,0,0,19243.8,0,14569.1
201,31,441015,347,4586,0,2.7,12959.1,2.99288,14773
201,0,458441,347,1559,3,0,0,0,0
202,245,377910,85,0,0,0,0.9,0,0.525128
202,214,377909,85,1,0,0.9,40.5,1.32069,37.5513
202,184,370862,75,18,0,20.7,486,22.9731,512.247
202,153,378608,111,215,1,26.1,3150,26.3886,3282.56
202,123,378647,111,1404,17,85.5,13760.1,81.2707,12978.9
202,92,395799,224,3450,5,62.1,21634.2,63.5477,24513.9
202,61,417901,285,5386,13,39.6,21579.3,44.2019,20189.3
202,31,442544,347,4077,0,2.7,12041.1,2.7853,11444.2
202,0,458442,347,1558,3,0,0,0,0
203,245,362516,132,0,0,0,0,0,0
203,214,362519,133,0,0,0.9,18,1.34967,20.0257
203,184,361543,138,34,0,13.5,610.2,11.3302,593.455
203,153,362822,147,201,5,22.5,3249.9,24.5436,3291.25
203,123,371583,150,1208,15,86.4,12915.9,87.1941,11859
203,92,381889,263,4379,4,56.7,26700.3,62.0524,28153
203,61,409867,322,6068,8,9.9,26851.5,9.64809,24506
203,31,443839,346,3669,0,3.6,11242.8,3.65582,11163.5
203,0,458445,347,1555,3,0,0,0,0
204,245,370389,127,0,0,0,22.5,0,17.048
204,214,370403,127,11,0,0.9,69.3,0.798108,70.7626
204,184,374596,117,22,0,18.9,470.7,17.8259,467.486
204,153,370837,126,200,1,28.8,3147.3,31.7749,3194.76
204,123,376449,134,1076,11,86.4,13105.8,90.2709,13459
204,92,389513,242,4204,12,53.1,25083,55.6205,25559.1
204,61,415807,305,5780,8,26.1,22776.3,23.4764,21843.2
204,31,443458,346,3414,0,3.6,11815.2,2.85479,12123
204,0,458437,347,1563,3,0,0,0,0
205,245,377997,346,0,0,0,4.5,0,4.85246
205,214,378001,346,1,0,0,84.6,0,70.0219
205,184,372665,346,23,0,0,545.4,0,562.086
205,153,379274,346,180,0,0,3103.2,0,2417.99
205,123,380703,346,1269,0,0,13729.5,0,11054.8
205,92,390794,346,4155,0,0,26326.8,0,28052.9
205,61,418930,346,5090,0,0,21213.9,0,21848.3
205,31,444215,346,3376,0,3.6,11168.1,3.91111,9428.02
205,0,458438,347,1562,3,0,0,0,0
206,245,363080,107,0,0,11.7,0,10.0526,0
206,214,362950,113,4,0,0.9,62.1,0.805055,70.3109
206,184,363047,113,27,5,18.9,547.2,19.953,463.775
206,153,364372,144,211,3,23.4,3439.8,19.3426,3077.29
206,123,369101,170,1589,6,73.8,13833.9,85.9511,14891.2
206,92,382906,246,4331,14,51.3,28508.4,53.5596,30005.3
206,61,412257,311,6656,6,22.5,25443.9,23.0356,27768.8
206,31,442005,344,4160,0,5.4,12451.5,5.87673,12600.5
206,0,458438,347,1562,3,0,0,0,0
207,245,367955,323,0,0,0,10.8,0,9.71375
207,214,367963,323,4,0,0,52.2,0,44.7779
207,184,368049,323,23,0,0,507.6,0,458.247
207,153,367870,323,196,0,0,3168.9,0,3420.28
207,123,366431,323,1705,0,0,16347.6,0,16108.3
207,92,386225,323,3999,0,0,25992,0,26534.6
207,61,412959,323,6145,0,18.9,24226.2,21.372,24048.2
207,31,443658,346,3352,0,3.6,11691,1.60657,13718.1
207,0,458443,347,1557,3,0,0,0,0
208,245,371053,125,0,0,9,2.7,7.70286,4.16673
208,214,371069,135,0,0,1.8,32.4,1.94009,33.448
208,184,371085,135,20,2,22.5,583.2,20.1239,579.963
208,153,375222,129,209,2,25.2,2998.8,26.0369,3348.93
208,123,376020,174,1407,6,68.4,14058,59.6421,14637.2
208,92,387148,259,4706,8,50.4,26783.1,55.8964,24035
208,61,416035,320,5578,3,17.1,22397.4,15.366,20091.5
208,31,444535,346,3445,0,3.6,10818,3.50495,11705.7
208,0,458447,347,1553,3,0,0,0,0
209,245,370706,345,0,0,0,0,0,0
209,214,370706,345,0,0,0,39.6,0,39.7221
209,184,374022,346,34,0,0,512.1,0,511.962
209,153,371221,345,210,0,0,3253.5,0,3136.03
209,123,376365,344,1261,0,0,12996,0,13934.2
209,92,389074,347,4221,0,0,26794.8,0,28590.1
209,61,423884,346,4346,0,0,17435.7,0,18627.9
209,31,444232,346,3263,0,3.6,11254.5,3.66167,12085
209,0,458438,347,1562,3,0,0,0,0
210,245,373697,346,0,0,0,6.3,0,4.69138
210,214,373700,346,4,0,0,73.8,0,70.4131
210,184,375567,346,31,0,0,561.6,0,648.891
210,153,378933,346,195,0,0,3223.8,0,2830.39
210,123,380485,346,1248,0,0,13325.4,0,15577.5
210,92,395002,346,4203,0,0,25760.7,0,20317.4
210,61,423880,346,5180,0,0,18033.3,0,18924.6
210,31,446193,346,2904,0,3.6,9812.7,2.93866,9617.35
210,0,458441,347,1559,3,0,0,0,0
211,245,376534,346,0,0,0,4.5,0,4.82862
211,214,376537,346,2,0,0,51.3,0,48.1788
211,184,375269,346,12,0,0,486,0,518.244
211,153,367666,346,186,0,0,3269.7,0,3661.08
211,123,384349,346,1229,0,0,12925.8,0,14928.2
211,92,393284,346,4315,0,0,25150.5,0,24039
211,61,421368,346,4829,0,0,19533.6,0,18174.6
211,31,444700,346,3201,0,3.6,10889.1,3.30595,12544
211,0,458441,347,1559,3,0,0,0,0
212,245,369155,100,0,0,0,2.7,0,3.22445
212,214,369281,109,1,0,1.8,54.9,2.45573,56.6422
212,184,360598,118,25,0,17.1,495,13.2836,450.994
212,153,361905,124,225,3,26.1,3301.2,30.6631,3495.61
212,123,372873,145,1249,13,72.9,12210.3,69.3899,10892.6
212,92,383720,220,3969,19,67.5,26640.9,67.8953,27233.5
212,61,415618,323,5587,0,18.9,22636.8,20.4638,25137.6
212,31,442477,346,3973,0,3.6,12195,3.12989,9923.49
212,0,458441,347,1559,3,0,0,0,0
213,245,371670,128,1,0,8.1,9.9,6.15449,11.8124
213,214,376204,141,4,0,0.9,71.1,0.978693,77.6164
213,184,373303,100,13,1,14.4,444.6,12.7907,450.937
213,153,371759,151,231,1,20.7,3539.7,16.6656,2945.85
213,123,379886,142,1147,14,87.3,11916.9,81.4985,10681.5
213,92,390589,250,3947,19,49.5,24859.8,41.2096,22841.6
213,61,416871,321,5287,3,15.3,21668.4,14.7226,22688.2
213,31,445189,345,3092,0,4.5,10547.1,4.07996,9849.43
213,0,458442,347,1558,3,0,0,0,0
214,245,374821,87,2,0,5.4,26.1,5.88671,28.5652
214,214,374830,95,12,0,0.9,86.4,0.959757,90.2352
214,184,371448,133,34,2,17.1,537.3,16.0097,420.829
214,153,374787,156,173,3,26.1,2686.5,23.8457,2403.05
214,123,373425,173,1366,5,77.4,14264.1,81.9651,16721.7
214,92,384578,266,4707,3,52.2,28003.5,45.0453,28629.9
214,61,415071,321,5329,6,13.5,24197.4,14.053,24017.4
214,31,443981,346,3319,0,3.6,11430,4.62419,11549.4
214,0,458439,347,1561,3,0,0,0,0
215,245,368930,129,0,3,18,9,22.7039,8.94142
215,214,369195,120,3,0,0.9,26.1,0.517502,27.8886
215,184,368960,151,19,3,16.2,598.5,18.2046,667.206
215,153,367935,167,242,4,23.4,3232.8,26.3949,3128.62
215,123,371041,171,1411,6,73.8,14434.2,79.5375,13842.5
215,92,384805,250,4142,4,63.9,27691.2,62.0426,25116
215,61,413757,318,5958,7,18,23601.6,18.1659,23288
215,31,441489,345,4163,0,4.5,12913.2,4.61505,13972.5
215,0,458443,347,1557,3,0,0,0,0
216,245,368792,82,0,0,9.9,0,10.3211,0
216,214,368770,93,1,0,1.8,64.8,2.02362,57.4163
216,184,368811,93,32,2,23.4,531.9,28.898,475.724
216,153,369724,128,183,1,24.3,3333.6,27.8291,3313.2
216,123,371991,145,1620,11,77.4,14233.5,70.7348,14986.5
216,92,384055,232,4413,18,50.4,28411.2,54.4751,31142
216,61,413963,303,6073,3,34.2,23540.4,34.1266,22468.9
216,31,444043,346,3346,0,3.6,11349.9,3.78366,11379.3
216,0,458445,347,1555,3,0,0,0,0
217,245,376350,347,0,0,0,0,0,0
217,214,376350,347,0,0,0,69.3,0,71.5264
217,184,370705,347,20,0,0,500.4,0,548.814
217,153,374406,344,155,0,0,2888.1,0,3258.33
217,123,374461,346,1559,0,0,15030.9,0,16585.5
217,92,384739,347,4716,0,0,27946.8,0,30460.2
217,61,423279,346,4631,0,0,18171,0,16824.3
217,31,443438,344,3774,0,5.4,11509.2,5.38193,10423
217,0,458439,347,1561,3,0,0,0,0
218,245,367457,345,0,0,0,13.5,0,14.1986
218,214,367471,345,1,0,0,73.8,0,83.5342
218,184,365833,344,27,0,0,530.1,0,498.938
218,153,372062,346,227,0,0,3200.4,0,3375.31
218,123,377555,347,1182,0,0,13163.4,0,10295
218,92,389588,347,4123,0,0,26897.4,0,25516.7
218,61,421356,345,4524,0,0,19377.9,0,17730
218,31,443540,347,3351,0,2.7,11798.1,2.70193,13963.7
218,0,458442,347,1558,3,0,0,0,0
219,245,359610,93,1,2,12.6,11.7,13.0873,13.0585
219,214,359596,109,9,0,0.9,99.9,1.22547,108.327
219,184,360504,118,31,0,18,557.1,16.4082,589.023
219,153,362591,114,178,0,25.2,3190.5,22.6506,2991.92
219,123,362467,155,1505,3,74.7,15735.6,88.0993,16624.6
219,92,380435,230,3925,6,56.7,28101.6,56.4888,29508.4
219,61,408948,285,6636,14,40.5,27093.6,38.7013,21375.4
219,31,441213,345,3955,0,4.5,13348.8,5.24889,15621.4
219,0,458440,347,1560,3,0,0,0,0
220,245,368327,344,0,0,0,23.4,0,18.397
220,214,368341,344,12,0,0,51.3,0,52.7917
220,184,368458,344,9,0,0,477,0,483.398
220,153,368448,344,255,0,0,3632.4,0,4036.58
220,123,378223,346,1188,0,0,13242.6,0,14923.2
220,92,385014,345,4318,0,0,28070.1,0,31268.1
220,61,422720,345,4109,0,0,18496.8,0,18707
220,31,443962,347,3420,0,2.7,11356.2,2.5915,10808.6
220,0,458438,347,1562,3,0,0,0,0
221,245,370480,114,3,8,14.4,8.1,13.0466,9.76907
221,214,370456,138,3,0,0.9,114.3,0.360822,109.899
221,184,370821,133,28,5,20.7,472.5,20.7606,461.818
221,153,370442,167,217,0,24.3,3294,26.1778,2853.5
221,123,374885,169,1202,8,73.8,12547.8,60.3152,11085.6
221,92,387287,251,4095,11,57.6,26559.9,50.8353,23902.3
221,61,415679,293,5948,26,22.5,22612.5,23.3974,23257.9
221,31,443655,346,3258,0,3.6,11778.3,3.71079,11544.9
221,0,458439,347,1561,3,0,0,0,0
222,245,370716,317,4,0,0,11.7,0,11.6587
222,214,370727,317,6,0,0,43.2,0,32.7088
222,184,368822,317,35,0,0,520.2,0,457.219
222,153,368262,317,210,0,0,3272.4,0,2958.52
222,123,371731,317,1439,0,0,13898.7,0,13737
222,92,384795,317,4208,0,0,26741.7,0,26007.8
222,61,412774,317,5942,0,24.3,23677.2,30.6175,22287.2
222,31,443734,345,3667,0,4.5,11339.1,5.95806,10605.7
222,0,458440,347,1560,3,0,0,0,0
223,245,367468,91,0,0,3.6,2.7,3.42328,1.99227
223,214,367438,98,5,0,0.9,54.9,1.10097,37.8887
223,184,367463,94,21,0,18,558.9,16.8926,461.251
223,153,368114,117,184,1,22.5,3090.6,24.9851,2918.05
223,123,370314,136,1418,7,79.2,15143.4,88.7088,14168.3
223,92,383739,225,4819,6,58.5,28647,51.7733,33964
223,61,415398,273,5248,30,36.9,23096.7,31.9629,26851.5
223,31,445187,346,2891,0,3.6,10729.8,2.82247,9614.13
223,0,458443,347,1557,3,0,0,0,0
224,245,360682,21,0,0,10.8,25.2,8.70006,26.2736
224,214,360648,29,0,0,1.8,33.3,1.36807,27.3161
224,184,360756,36,19,0,17.1,496.8,17.1642,440.98
224,153,361514,49,231,8,18.9,3196.8,17.1626,2776.4
224,123,363736,71,1561,7,66.6,15252.3,78.6838,15290.1
224,92,382869,162,3867,6,69.3,26829,67.0893,31195.8
224,61,410031,220,6515,25,87.3,26354.7,76.4309,25464.8
224,31,444581,346,3166,0,3.6,11027.7,2.12346,10709.2
224,0,458438,347,1562,3,0,0,0,0
225,245,373178,346,0,0,0,1.8,0,2.48239
225,214,373178,346,2,0,0,45.9,0,40.5381
225,184,378057,346,14,0,0,479.7,0,478.116
225,153,371779,346,240,0,0,3341.7,0,3140.7
225,123,377897,346,1421,0,0,13665.6,0,14315.4
225,92,394704,346,3671,0,0,22787.1,0,24825
225,61,419320,346,5273,0,0,20729.7,0,23639
225,31,444181,346,3445,0,3.6,11136.6,3.57346,12446.4
225,0,458439,347,1561,3,0,0,0,0
226,245,366854,135,2,0,5.4,15.3,5.09457,13.5646
226,214,366957,136,1,0,0.9,17.1,0.367183,13.7589
226,184,366901,142,23,1,15.3,521.1,14.5316,570.072
226,153,373271,141,178,0,26.1,2967.3,27.7484,3061.26
226,123,368188,160,1280,2,87.3,14103,76.9636,14730.4
226,92,383929,247,4226,4,68.4,28267.2,85.8894,30631.5
226,61,413047,317,6516,10,16.2,23462.1,16.5821,22518.1
226,31,442910,344,3714,0,5.4,12038.4,6.07952,12239.6
